title,brand,image_url,priced_before,discount_percent,current_price,size
Thai Handmade Clutch Wallet with Hmong Embroidery,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h9f/h37/13608049115166/-286Wx359H-460411886-multicolour-OUTFIT.jpg,4099,80% off,820,[FS]
Thai Lanna Tribe Fabric Tassel Beaded Earrings,Indie Picks,https://assets.ajio.com/medias/sys_master/root/hb5/h0d/13633724940318/-286Wx359H-460401960-purple-OUTFIT.jpg,1799,80% off,360,[FS]
Traditional Metal Alloy Tassel Necklace,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h1c/h27/13965362790430/-286Wx359H-460401411-red-OUTFIT.jpg,899,80% off,180,[FS]
Metal Dangler Earrings with Bead Strings,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h03/h19/12622060716062/-286Wx359H-460299263-multi-OUTFIT.jpg,549,80% off,110,[FS]
Golden Filiree Floral Metal Alloy Earring,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h7c/h0a/14423661412382/-286Wx359H-460495571-multi-OUTFIT.jpg,799,72% off,224,[FS]
Antique Jhumka with Tassel,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h62/hc8/13625782108190/-286Wx359H-460401659-magenta-OUTFIT.jpg,1299,80% off,260,[FS]
Thai Hill Tribe Hmong Embroidered Pompom Cotton Clutch,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h61/hd2/13592814813214/-286Wx359H-460412022-multicolour-OUTFIT.jpg,5899,80% off,1180,[FS]
Hmong Oxidised Metal Embroidered Fabric Earrings,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ha0/h96/13813573877790/-286Wx359H-460401090-multicolour-OUTFIT.jpg,1299,80% off,260,[FS]
Traditional Metal Alloy Mirror Earrings,Indie Picks,https://assets.ajio.com/medias/sys_master/root/hc2/h8a/14730257498142/-286Wx359H-460401222-white-OUTFIT.jpg,1499,80% off,300,[FS]
Handcrafted Woven Ikat Leather Ballerinas,EKTA,https://assets.ajio.com/medias/sys_master/root/h3b/hbc/14797360660510/-286Wx359H-460495588-multi-OUTFIT.jpg,1650,15% off,1403,[UK 3-UK 4-UK 5-UK 6-UK 7-UK 8]
Metal Alloy Dangler Earrings,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h09/he1/14462483038238/-286Wx359H-460401749-multicolour-OUTFIT.jpg,799,72% off,224,[FS]
Thai Hill Tribe Embroidered Sling Bag with Pom-Poms,Indie Picks,https://assets.ajio.com/medias/sys_master/root/hcc/hfe/13593804406814/-286Wx359H-460411953-multicolour-OUTFIT.jpg,3599,80% off,720,[FS]
South Cotton Saree with Zari Border,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h10/h25/15258620526622/-286Wx359H-460544841-green-MODEL.jpg,1499,70% off,450,[FS]
Hand Embroidered Cotton Slub Angrakha Kurta,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5ef3636c7cdb8c721b71aa95/-286Wx359H-460604282-fuschia-MODEL.jpg,1999,50% off,1000,[S-M-L-XL]
Checked South Silk Saree with Zari Pallu,Indie Picks,https://assets.ajio.com/medias/sys_master/root/hbb/hc4/15606083878942/-286Wx359H-460547347-pink-MODEL.jpg,2499,70% off,750,[FS]
Traditional Metal Alloy Necklace with Fringes,Indie Picks,https://assets.ajio.com/medias/sys_master/root/hb9/h54/13799010402334/-286Wx359H-460401374-multicolour-OUTFIT.jpg,1299,80% off,260,[FS]
Thai Lanna Tribe Handmade Floral Coral Earrings,Indie Picks,https://assets.ajio.com/medias/sys_master/root/hf8/h8e/13632964395038/-286Wx359H-460402024-red-OUTFIT.jpg,1499,80% off,300,[FS]
Thai Hill Tribe Hmong Vintage Multipurpose Pouch,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h2f/h97/13590683058206/-286Wx359H-460412142-green-OUTFIT.jpg,1399,80% off,280,[FS]
Glass Bead Chandelier Earrings,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h47/h45/13656878219294/-286Wx359H-460401483-peach-OUTFIT.jpg,1499,80% off,300,[FS]
Thai Hill Tribe Hmong Vintage Fabric Multipurpose Pouch,Indie Picks,https://assets.ajio.com/medias/sys_master/root/hd0/h31/13592486084638/-286Wx359H-460412129-yellow-OUTFIT.jpg,1399,80% off,280,[FS]
Multilayer Glass Bead Drop Earrings,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h98/h99/13679299330078/-286Wx359H-460401472-green-OUTFIT.jpg,1499,80% off,300,[FS]
Thai Lanna Tribe Handmade Pom-Pom Earrings,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h04/hc1/13632609583134/-286Wx359H-460401910-red-OUTFIT.jpg,1799,80% off,360,[FS]
Filigree Floral Earrings,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h0d/h66/13633454866462/-286Wx359H-460401601-peach-OUTFIT.jpg,699,80% off,140,[FS]
Thai Lanna Tribe Handmade Dual-String Necklace,Indie Picks,https://assets.ajio.com/medias/sys_master/root/hf6/hbe/13632769818654/-286Wx359H-460402138-green-OUTFIT.jpg,1299,80% off,260,[FS]
Thai Lanna Tribe Handmade Dual-String Necklace,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h08/hcb/13632774209566/-286Wx359H-460402140-yellow-OUTFIT.jpg,1299,80% off,260,[FS]
Glass Bead Metal Alloy Traditional Necklace,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h26/hf2/13845918318622/-286Wx359H-460401524-blue-OUTFIT.jpg,1499,80% off,300,[FS]
Handcrafted Fabric Tasseled Dangler Earrings,XX SYNDROME,https://assets.ajio.com/medias/sys_master/root/haa/h02/13434544455710/-286Wx359H-460393742-blue-OUTFIT.jpg,950,70% off,285,[FS]
Handcrafted Woven Ikat Leather Ballerinas,EKTA,https://assets.ajio.com/medias/sys_master/root/h29/h46/14797368721438/-286Wx359H-460495587-green-OUTFIT.jpg,1650,15% off,1403,[UK 3-UK 4-UK 5-UK 6-UK 7-UK 8]
Tasseled Dangler Earrings,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h66/h3e/13633430552606/-286Wx359H-460401323-multicolour-OUTFIT.jpg,1299,80% off,260,[FS]
Round-Neck Kurta & Pyjama Set,VASTRAMAY,https://assets.ajio.com/medias/sys_master/root/20200728/7svD/5f204a8bf997ddfa53245630/-286Wx359H-460527865-pink-MODEL.jpg,3999,NA,3999,NA
Metal Alloy Tassel Earrings,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h76/hb0/14423524933662/-286Wx359H-460401746-blue-OUTFIT.jpg,799,72% off,224,[FS]
Thai Handmade Clutch Wallet with Hmong Embroidery,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h7d/h41/14923074535454/-286Wx359H-460535623-multi-MODEL.jpg,4099,72% off,1148,[FS]
Tasseled Glass Bead Drops Earrings,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h85/h9c/13670380404766/-286Wx359H-460401459-blue-OUTFIT.jpg,1299,80% off,260,[FS]
Thai Hill Tribe Hmong Vintage Fabric Shoulder Bag,Indie Picks,https://assets.ajio.com/medias/sys_master/root/hde/h6c/13609250062366/-286Wx359H-460412072-multicolour-OUTFIT.jpg,6599,80% off,1320,[FS]
Antique Jhumka with Tassel,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h0e/hb4/13632986808350/-286Wx359H-460401658-ochre-OUTFIT.jpg,1299,80% off,260,[FS]
South Cotton Textured Dress Material,Indie Picks,https://assets.ajio.com/medias/sys_master/root/hc0/h04/14028225249310/-286Wx359H-460448883-yellow-MODEL.jpg,799,NA,799,NA
Thai Handmade Clutch Wallet with Hmong Embroidery,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h9f/h83/14923074338846/-286Wx359H-460535622-multi-OUTFIT.jpg,4099,72% off,1148,[FS]
Thai Lanna Tribe Handmade Embroidered Bead Earrings,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h13/hc5/13633610776606/-286Wx359H-460402042-white-OUTFIT.jpg,1499,80% off,300,[FS]
Hmong Oxidised Metal Embroidered Fabric Earrings,Indie Picks,https://assets.ajio.com/medias/sys_master/root/he2/h7e/13815507386398/-286Wx359H-460401087-multicolour-OUTFIT.jpg,1299,80% off,260,[FS]
Thai Hill Tribe Hmong Vintage Sling Bag,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h15/h73/13592944377886/-286Wx359H-460412098-yellow-OUTFIT.jpg,3599,80% off,720,[FS]
Kamla South Cotton Dobby Short Kurta,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h74/h77/15607133437982/-286Wx359H-460572162-blue-MODEL.jpg,799,60% off,320,[S-M-L-XL-XXL]
Antique Jhumka with Tassel,Indie Picks,https://assets.ajio.com/medias/sys_master/root/hb7/h61/13635335356446/-286Wx359H-460401662-magenta-OUTFIT.jpg,1299,80% off,260,[FS]
Thai Handmade Clutch Wallet with Hmong Embroidery,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ha5/h4d/14923056447518/-286Wx359H-460535618-multi-MODEL.jpg,4099,72% off,1148,[FS]
Handcrafted Kutch Pure Leather Toe-Ring Chappals,Indie Picks,https://assets.ajio.com/medias/sys_master/root/hc2/hca/13888010682398/-286Wx359H-460379072-brown-OUTFIT.jpg,2299,76% off,552,[UK 7-UK 8-UK 9-UK 10]
Traditional Metal Alloy Necklace with Fringes,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ha3/h57/13799161987102/-286Wx359H-460401404-blue-OUTFIT.jpg,899,80% off,180,[FS]
Metal Alloy Danglers,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h2e/h69/14462419107870/-286Wx359H-460495563-red-OUTFIT.jpg,799,72% off,224,[FS]
Thai Lanna Tribe Handmade Beaded Necklace,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h6b/h4e/13625926156318/-286Wx359H-460402122-maroon-OUTFIT.jpg,1999,80% off,400,[FS]
Traditional Metal Alloy Mirror Earrings,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h25/h83/13794207465502/-286Wx359H-460401184-red-OUTFIT.jpg,1499,80% off,300,[FS]
Thai Lanna Tribe Handmade Coral Earrings,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h96/hf9/13633012236318/-286Wx359H-460402031-yellow-OUTFIT.jpg,1499,80% off,300,[FS]
Thai Lanna Tribe Embroidered Pom-Pom Earrings,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h1a/h81/13625971703838/-286Wx359H-460401964-pink-OUTFIT.jpg,1799,80% off,360,[FS]
Filigree Dangler Earrings with Floral Accent,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h7b/h1f/13633277853726/-286Wx359H-460401320-gold-OUTFIT.jpg,899,80% off,180,[FS]
Thai Handmade Clutch with Hmong  Embroidery,Indie Picks,https://assets.ajio.com/medias/sys_master/root/hdd/hae/13607968702494/-286Wx359H-460411883-multicolour-OUTFIT.jpg,4099,80% off,820,[FS]
Thai Handcrafted Water Hyacinth Sling Bag,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h80/h99/13592469831710/-286Wx359H-460411858-multicolour-OUTFIT.jpg,6199,80% off,1240,[FS]
Metal Alloy Tassel Earrings,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h00/h96/14423493967902/-286Wx359H-460401792-green-OUTFIT.jpg,799,72% off,224,[FS]
Handwoven Cotton Punja Dhurrie,Sun Kalamkari,https://assets.ajio.com/medias/sys_master/root/h26/h1c/15647299469342/-286Wx359H-460476536-multi-MODEL.jpg,2999,30% off,2099,[2X3FEET-2X4FEET-2X6FEET-3X5FEET-4X6FEET]
Filigree Metal Alloy Earrings,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h6e/hdb/13632731873310/-286Wx359H-460401850-gold-OUTFIT.jpg,550,80% off,110,[FS]
Thai Lanna Tribe Handmade Thread Knot Earrings,Indie Picks,https://assets.ajio.com/medias/sys_master/root/hf5/h58/13632344162334/-286Wx359H-460401998-multi-OUTFIT.jpg,1799,80% off,360,[FS]
Handblock Printed Cotton Tunic,Molcha,https://assets.ajio.com/medias/sys_master/root/h49/h58/14080079331358/-286Wx359H-460447227-ivory-MODEL.jpg,800,50% off,400,[S-M-L-XL]
Thai Hmong Hill Tribe Vintage Multipurpose Pouch,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h81/h93/13608277966878/-286Wx359H-460412127-multicolour-OUTFIT.jpg,1399,80% off,280,[FS]
Rajasthani Handmade Genuine Leather Chappal,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h21/hb6/12021487075358/-286Wx359H-460270291-blue-OUTFIT.jpg,1499,80% off,300,[UK 7]
Thai Lanna Tribe Handmade Embroidered Tassel Earrings,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ha6/hba/13632856129566/-286Wx359H-460402150-blue-OUTFIT.jpg,1499,80% off,300,[FS]
Metal Alloy Tassel Earrings,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h47/h8e/14423646994462/-286Wx359H-460401764-blue-OUTFIT.jpg,799,72% off,224,[FS]
Thai Lanna Tribe Handmade Coral Earrings,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h1c/hf2/13633614053406/-286Wx359H-460402032-orange-OUTFIT.jpg,1499,80% off,300,[FS]
Thai Handmade Clutch Wallet with Hmong Embroidery,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h3d/h56/14923103895582/-286Wx359H-460535619-multi-OUTFIT.jpg,4099,72% off,1148,[FS]
Hmong Oxidized Metal Embroidered Fabric Earring,Indie Picks,https://assets.ajio.com/medias/sys_master/root/hb7/hfa/14407979827230/-286Wx359H-460401101-multicolour-OUTFIT.jpg,1299,80% off,260,[FS]
Handblock Print Contrast Pallu Saree with Mirrowork,Indie Picks,https://assets.ajio.com/medias/sys_master/root/hf3/h10/16048487235614/-286Wx359H-460532010-blue-MODEL.jpg,2499,65% off,875,[FS]
Handwoven Cotton Punja Dhurrie,Sun Kalamkari,https://assets.ajio.com/medias/sys_master/root/h6e/h59/15647316770846/-286Wx359H-460476547-multi-MODEL.jpg,1299,30% off,909,[2X3FEET-2X4FEET-2X6FEET-3X5FEET-4X6FEET]
Metal Alloy Drop Earrings,Indie Picks,https://assets.ajio.com/medias/sys_master/root/hab/h4f/14415591964702/-286Wx359H-460401760-multicolour-OUTFIT.jpg,799,72% off,224,[FS]
Thai Hill Tribe Embroidered Pompom Sling Bag,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h00/h00/13608070938654/-286Wx359H-460411956-multicolour-OUTFIT.jpg,3599,80% off,720,[FS]
Tasseled Metal Alloy Earrings,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h00/h81/13673850929182/-286Wx359H-460401741-peach-OUTFIT.jpg,699,80% off,140,[FS]
Eema Printed South Cotton Dress with Tassels,Indie Picks,https://assets.ajio.com/medias/sys_master/root/hb5/hae/12997554012190/-286Wx359H-460282881-grey-MODEL.jpg,1999,80% off,400,[XS-S-M-L]
Traditional Dangler Earrings with Tassels,Indie Picks,https://assets.ajio.com/medias/sys_master/root/haa/h6a/13817865764894/-286Wx359H-460401392-pink-OUTFIT.jpg,1299,80% off,260,[FS]
Lace Earrings with Stone,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h57/h60/13644647399454/-286Wx359H-460401307-brown-OUTFIT.jpg,1299,80% off,260,[FS]
Traditional Metal Alloy Mirror Earrings,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h81/hc7/14422392766494/-286Wx359H-460401261-blue-OUTFIT.jpg,1999,72% off,560,[FS]
Traditional Metal Alloy Tassel Necklace,Indie Picks,https://assets.ajio.com/medias/sys_master/root/hec/h6e/13799279034398/-286Wx359H-460401408-black-OUTFIT.jpg,899,80% off,180,[FS]
Thai Hill Tribe Hmong Embroidered Clutch,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h19/ha1/13609194291230/-286Wx359H-460412010-multicolour-OUTFIT.jpg,5899,80% off,1180,[FS]
Tasseled Metal Alloy Earrings,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h00/h81/13673850929182/-286Wx359H-460401741-peach-OUTFIT.jpg,699,80% off,140,[FS]
Eema Printed South Cotton Dress with Tassels,Indie Picks,https://assets.ajio.com/medias/sys_master/root/hb5/hae/12997554012190/-286Wx359H-460282881-grey-MODEL.jpg,1999,80% off,400,[XS-S-M-L]
Traditional Dangler Earrings with Tassels,Indie Picks,https://assets.ajio.com/medias/sys_master/root/haa/h6a/13817865764894/-286Wx359H-460401392-pink-OUTFIT.jpg,1299,80% off,260,[FS]
Lace Earrings with Stone,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h57/h60/13644647399454/-286Wx359H-460401307-brown-OUTFIT.jpg,1299,80% off,260,[FS]
Traditional Metal Alloy Mirror Earrings,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h81/hc7/14422392766494/-286Wx359H-460401261-blue-OUTFIT.jpg,1999,72% off,560,[FS]
Traditional Metal Alloy Tassel Necklace,Indie Picks,https://assets.ajio.com/medias/sys_master/root/hec/h6e/13799279034398/-286Wx359H-460401408-black-OUTFIT.jpg,899,80% off,180,[FS]
Thai Hill Tribe Hmong Embroidered Clutch,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h19/ha1/13609194291230/-286Wx359H-460412010-multicolour-OUTFIT.jpg,5899,80% off,1180,[FS]
Thai Lanna Tribe Handmade Embroidered Earrings,Indie Picks,https://assets.ajio.com/medias/sys_master/root/he4/h1e/13632862945310/-286Wx359H-460402153-red-OUTFIT.jpg,1499,80% off,300,[FS]
Thai Lanna Tribe Handmade Thread Knot Earrings,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h69/hb6/13633181122590/-286Wx359H-460401993-multi-OUTFIT.jpg,1799,80% off,360,[FS]
Cotton Jacquard Vegan Leather Crossbody Sling Bag,Maisha,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f0c7d867cdb8c721b7bab40/-286Wx359H-460617543-multicolour-MODEL.jpg,949,NA,949,NA
Handblock Printed Mangalgiri Cotton Saree,Indie Picks,https://assets.ajio.com/medias/sys_master/root/hdd/h72/14406805094430/-286Wx359H-460487842-beige-OUTFIT.jpg,7999,72% off,2240,[FS]
Thai Lanna Tribe Hand Embroidered Hook Earrings,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h0d/h63/14455160766494/-286Wx359H-460401961-blue-OUTFIT.jpg,1799,72% off,504,[FS]
Metal Alloy Mirror Earrings,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h2b/h68/13965616283678/-286Wx359H-460401247-white-OUTFIT.jpg,1999,80% off,400,[FS]
Thai Hill Tribe Hmong Vintage Sling Bag,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h3d/h98/13589929984030/-286Wx359H-460412092-orange-OUTFIT.jpg,3599,80% off,720,[FS]
Thai Hmong Hill Tribe Vintage Multipurpose Pouch,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h47/h99/13608013135902/-286Wx359H-460412148-yellow-OUTFIT.jpg,1399,80% off,280,[FS]
Traditional Metal Alloy Tassel Necklace,Indie Picks,https://assets.ajio.com/medias/sys_master/root/heb/h4a/13799282212894/-286Wx359H-460401409-teal-OUTFIT.jpg,899,80% off,180,[FS]
Ajrak Printed Cotton Front-Open Blouse,Molcha,https://assets.ajio.com/medias/sys_master/root/h3b/h4a/13893777948702/-286Wx359H-460427988-multi-MODEL.jpg,1440,40% off,864,[S-M]
Jaipuri Printed Cotton Nehru Jacket,Indie Picks,https://assets.ajio.com/medias/sys_master/root/hd2/h2a/13630811406366/-286Wx359H-460394676-maroon-MODEL.jpg,2199,75% off,550,[XL-L]
Thai Hill Tribe Hmong Embroidered Clutch,Indie Picks,https://assets.ajio.com/medias/sys_master/root/he1/h6d/13608525430814/-286Wx359H-460412021-multicolour-OUTFIT.jpg,5899,80% off,1180,[FS]
Woven Ikat Saree with Zari Border,Indie Picks,https://assets.ajio.com/medias/sys_master/root/hb1/h72/15592745566238/-286Wx359H-460570469-blue-MODEL.jpg,2999,70% off,900,[FS]
Metal Alloy Tassel Earrings,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h62/h1d/14423552819230/-286Wx359H-460401773-multicolour-OUTFIT.jpg,799,72% off,224,[FS]
Thai Hill Tribe Hand-Embroidered Trinklet Bag Accessories,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h21/h7b/13845834432542/-286Wx359H-460411991-multicolour-OUTFIT.jpg,899,80% off,180,[FS]
Traditional Metal Alloy Necklace with Fringes,Indie Picks,https://assets.ajio.com/medias/sys_master/root/hdb/h67/13798813270046/-286Wx359H-460401360-multicolour-OUTFIT.jpg,1299,80% off,260,[FS]
South Silk Saree with Ornate Zari Pallu,Indie Picks,https://assets.ajio.com/medias/sys_master/root/hed/hd3/16997158289438/-286Wx359H-460547415-green-MODEL.jpg,2999,50% off,1500,[FS]
Thai Hill Tribe Hmong Embroidered Pompom Cotton Clutch,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h21/h21/13592807931934/-286Wx359H-460412012-multicolour-OUTFIT.jpg,5899,80% off,1180,[FS]
Thai Handmade Hmong Embroidered Sling Bag,Indie Picks,https://assets.ajio.com/medias/sys_master/root/he1/h9b/13592066588702/-286Wx359H-460411928-multicolour-OUTFIT.jpg,2299,80% off,460,[FS]
Thai Lanna Tribe Handmade Floral Crochet Necklace,Indie Picks,https://assets.ajio.com/medias/sys_master/root/he0/ha7/14457569804318/-286Wx359H-460444354-yellow-OUTFIT.jpg,1999,72% off,560,[FS]
South Silk Multi-Checked Saree,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h82/hec/16887127277598/-286Wx359H-460553354-multi-MODEL.jpg,1999,50% off,1000,[FS]
Thai Lanna Tribe Fabric Tassel Beaded Earrings,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h4c/h87/13633505132574/-286Wx359H-460401945-pink-OUTFIT.jpg,1799,80% off,360,[FS]
Thai Lanna Tribe Handmade Earrings,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h25/h89/13633007583262/-286Wx359H-460402028-red-OUTFIT.jpg,1499,80% off,300,[FS]
Thai Lanna Tribe Handmade Crochet Bead Earrings,Indie Picks,https://assets.ajio.com/medias/sys_master/root/hcb/h8d/13632756449310/-286Wx359H-460402059-blue-OUTFIT.jpg,999,80% off,200,[FS]
Striped Handloom Bhagalpur Pure Tussar Silk Saree,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h1f/h41/17047389306910/-286Wx359H-460488096-grey-MODEL.jpg,9999,65% off,3500,[FS]
Traditional Dangler Earrings with Tassels,Indie Picks,https://assets.ajio.com/medias/sys_master/root/hee/h49/13794759999518/-286Wx359H-460401636-red-OUTFIT.jpg,1299,80% off,260,[FS]
